10/2/2020, 1:30:00 PM;ETHUSDT;S;0;337,65;348
10/3/2020, 5:30:00 AM;ETHUSDT;L;0;348;344,96
10/3/2020, 8:15:00 AM;ETHUSDT;S;0;344,96;346,44
10/3/2020, 9:45:00 AM;ETHUSDT;L;0;346,44;344,88
10/3/2020, 10:15:00 AM;ETHUSDT;S;0;344,88;347,11
10/3/2020, 10:30:00 AM;ETHUSDT;L;0;347,11;345,68
10/3/2020, 11:00:00 AM;ETHUSDT;S;0;345,68;346,48
10/3/2020, 11:30:00 AM;ETHUSDT;L;0;346,48;345,31
10/4/2020, 3:30:00 AM;ETHUSDT;S;0;345,31;346,42
10/4/2020, 5:15:00 AM;ETHUSDT;L;0;346,42;345,73
10/4/2020, 5:45:00 AM;ETHUSDT;S;0;345,73;347,01
10/4/2020, 6:30:00 AM;ETHUSDT;L;0;347,01;345,81
10/4/2020, 12:15:00 PM;ETHUSDT;S;0;345,81;347,25
10/4/2020, 1:45:00 PM;ETHUSDT;L;0;347,25;346,63
10/4/2020, 2:15:00 PM;ETHUSDT;S;0;346,63;347,99
10/4/2020, 3:00:00 PM;ETHUSDT;L;0;347,99;347,15
10/4/2020, 5:45:00 PM;ETHUSDT;S;0;347,15;347,63
10/4/2020, 6:15:00 PM;ETHUSDT;L;0;347,63;350,44
10/5/2020, 8:30:00 PM;ETHUSDT;S;0;350,44;350,98
10/5/2020, 8:45:00 PM;ETHUSDT;L;0;350,98;351,8
10/6/2020, 9:45:00 AM;ETHUSDT;S;0;351,8;341,66
10/8/2020, 1:45:00 AM;ETHUSDT;L;0;341,66;340,73
10/8/2020, 2:15:00 AM;ETHUSDT;S;0;340,73;339,95
10/8/2020, 2:30:00 PM;ETHUSDT;L;0;339,95;370,36
10/11/2020, 5:45:00 AM;ETHUSDT;S;0;370,36;371,33
10/11/2020, 6:15:00 AM;ETHUSDT;L;0;371,33;370,75
10/11/2020, 6:30:00 AM;ETHUSDT;S;0;370,75;371,06
10/11/2020, 7:00:00 AM;ETHUSDT;L;0;371,06;370,81
10/11/2020, 7:15:00 AM;ETHUSDT;S;0;370,81;372,07
10/11/2020, 7:30:00 AM;ETHUSDT;L;0;372,07;371,65
10/11/2020, 11:15:00 AM;ETHUSDT;S;0;371,65;372,29
10/11/2020, 11:30:00 AM;ETHUSDT;L;0;372,29;371,75
10/11/2020, 2:30:00 PM;ETHUSDT;S;0;371,75;373,01
